"id","icon_id","type","tag","dlc","name_zhocn","name_jpnjp","name_engus","path"
40,0,9,"GoodsName",,"[ERROR]","[ERROR]【テスト】エリクサー","[ERROR]","icons/icon_00000.png"
41,0,9,"GoodsName",,"[ERROR]","[ERROR]【テスト】エリクサー（空）","[ERROR]","icons/icon_00000.png"
42,0,10,"GoodsName",,"[ERROR]","[ERROR]【テスト】エリクサー素材1","[ERROR]","icons/icon_00000.png"
43,0,10,"GoodsName",,"[ERROR]","[ERROR]【テスト】エリクサー素材2","[ERROR]","icons/icon_00000.png"
44,0,10,"GoodsName",,"[ERROR]","[ERROR]【テスト】エリクサー素材3","[ERROR]","icons/icon_00000.png"
60,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム1","[ERROR]","icons/icon_00000.png"
61,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム2","[ERROR]","icons/icon_00000.png"
62,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム3","[ERROR]","icons/icon_00000.png"
63,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム4","[ERROR]","icons/icon_00000.png"
64,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム5","[ERROR]","icons/icon_00000.png"
65,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム6","[ERROR]","icons/icon_00000.png"
66,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム7","[ERROR]","icons/icon_00000.png"
67,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム8","[ERROR]","icons/icon_00000.png"
68,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム9","[ERROR]","icons/icon_00000.png"
69,0,0,"GoodsName",,"[ERROR]","[ERROR]システム　ID監視用アイテム10","[ERROR]","icons/icon_00000.png"
70,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
71,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
72,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
73,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
74,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
75,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
76,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
77,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
78,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
79,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
90,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
91,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
92,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
93,0,0,"GoodsName",,"[ERROR]","[ERROR]","[ERROR]","icons/icon_00000.png"
94,0,0,"GoodsName",,"[ERROR]","[ERROR]血文字作成時のPCアニメ再生用ダミー","[ERROR]","icons/icon_00000.png"
98,0,0,"GoodsName",,"[ERROR]","[ERROR]まとめて使用チェック用 消えかけのソウル","[ERROR]","icons/icon_00000.png"
99,0,0,"GoodsName",,"[ERROR]","[ERROR]自動補充チェック用 緑花草","[ERROR]","icons/icon_00000.png"
100,1,0,"GoodsName",,"褪色者勾指","褪せ人の鉤指","Tarnished's Furled Finger","icons/icon_00001.png"
101,2,0,"GoodsName",,"斗士勾指","闘士の鉤指","Duelist's Furled Finger","icons/icon_00002.png"
102,3,0,"GoodsName",,"血指","血の指","Bloody Finger","icons/icon_00003.png"
103,4,0,"GoodsName",,"断指刀","指切り","Finger Severer","icons/icon_00004.png"
104,600,0,"GoodsName",,"白秘文戒指","白い秘文字の指環","White Cipher Ring","icons/icon_00600.png"
105,601,0,"GoodsName",,"蓝秘文戒指","青い秘文字の指環","Blue Cipher Ring","icons/icon_00601.png"
106,5,0,"GoodsName",,"褪色者老指","褪せ人の老指","Tarnished's Wizened Finger","icons/icon_00005.png"
107,634,0,"GoodsName",,"血指幻影","血指の幻影","Phantom Bloody Finger","icons/icon_00634.png"
108,7,0,"GoodsName",,"嘲弄者舌头","嘲弄者の舌","Taunter's Tongue","icons/icon_00007.png"
109,602,0,"GoodsName",,"金色小雕像","金の小偶像","Small Golden Effigy","icons/icon_00602.png"
110,603,0,"GoodsName",,"红色小雕像","赤の小偶像","Small Red Effigy","icons/icon_00603.png"
111,8,0,"GoodsName",,"溃烂血指","爛れた血指","Festering Bloody Finger","icons/icon_00008.png"
112,635,0,"GoodsName",,"叛律指头","背律の指","Recusant Finger","icons/icon_00635.png"
113,636,0,"GoodsName",,"血指幻影","血指の幻影","Phantom Bloody Finger","icons/icon_00636.png"
114,674,0,"GoodsName",,"叛律指幻影","背律指の幻影","Phantom Recusant Finger","icons/icon_00674.png"
115,9,0,"GoodsName",,"赐福记忆","祝福の記憶","Memory of Grace","icons/icon_00009.png"
130,13,0,"GoodsName",,"灵马哨笛","霊馬の指笛","Spectral Steed Whistle","icons/icon_00013.png"
135,626,0,"GoodsName",,"大卢恩幻影","大ルーンの幻影","Phantom Great Rune","icons/icon_00626.png"
150,14,0,"GoodsName",,"唤勾指药","鉤呼びの指薬","Furlcalling Finger Remedy","icons/icon_00014.png"
166,1,13,,,,,,"icons/icon_00001.png"
170,575,0,"GoodsName",,"褪色者勾指","褪せ人の鉤指","Tarnished's Furled Finger","icons/icon_00575.png"
171,576,0,"GoodsName",,"斗士勾指","闘士の鉤指","Duelist's Furled Finger","icons/icon_00576.png"
172,577,0,"GoodsName",,"血指","血の指","Bloody Finger","icons/icon_00577.png"
174,579,0,"GoodsName",,"白秘文戒指","白い秘文字の指環","White Cipher Ring","icons/icon_00579.png"
175,580,0,"GoodsName",,"蓝秘文戒指","青い秘文字の指環","Blue Cipher Ring","icons/icon_00580.png"
178,578,0,"GoodsName",,"嘲弄者舌头","嘲弄者の舌","Taunter's Tongue","icons/icon_00578.png"
179,581,0,"GoodsName",,"金色小雕像","金の小偶像","Small Golden Effigy","icons/icon_00581.png"
180,582,0,"GoodsName",,"红色小雕像","赤の小偶像","Small Red Effigy","icons/icon_00582.png"
181,558,0,"GoodsName",,"灵马哨笛","霊馬の指笛","Spectral Steed Whistle","icons/icon_00558.png"
182,583,0,"GoodsName",,"唤勾指药","鉤呼びの指薬","Furlcalling Finger Remedy","icons/icon_00583.png"
183,675,0,"GoodsName",,"溃烂血指","爛れた血指","Festering Bloody Finger","icons/icon_00675.png"
184,676,0,"GoodsName",,"叛律指头","背律の指","Recusant Finger","icons/icon_00676.png"
190,584,0,"GoodsName",,"卢恩弯弧","ルーンの弧","Rune Arc","icons/icon_00584.png"
191,3201,15,"GoodsName",,"葛瑞克的大卢恩","ゴドリックの大ルーン","Godrick's Great Rune","icons/icon_03201.png"
192,3204,15,"GoodsName",,"拉塔恩的大卢恩","ラダーンの大ルーン","Radahn's Great Rune","icons/icon_03204.png"
193,3200,15,"GoodsName",,"蒙葛特的大卢恩","モーゴットの大ルーン","Morgott's Great Rune","icons/icon_03200.png"
194,3203,15,"GoodsName",,"拉卡德的大卢恩","ライカードの大ルーン","Rykard's Great Rune","icons/icon_03203.png"
195,3205,15,"GoodsName",,"蒙格的大卢恩","モーグの大ルーン","Mohg's Great Rune","icons/icon_03205.png"
196,3206,15,"GoodsName",,"玛莲妮亚的大卢恩","マレニアの大ルーン","Malenia's Great Rune","icons/icon_03206.png"
250,24,9,"GoodsName",,"灵药圣杯瓶","霊薬の聖杯瓶","Flask of Wondrous Physick","icons/icon_00024.png"
251,23,9,"GoodsName",,"灵药圣杯瓶","霊薬の聖杯瓶","Flask of Wondrous Physick","icons/icon_00023.png"
300,25,0,"GoodsName",,"火焰壶","火炎壺","Fire Pot","icons/icon_00025.png"
301,26,0,"GoodsName",,"红狮子火焰壶","赤獅子の火炎壺","Redmane Fire Pot","icons/icon_00026.png"
302,606,0,"GoodsName",,"巨人火火焰壶","巨人火の火炎壺","Giantsflame Fire Pot","icons/icon_00606.png"
320,28,0,"GoodsName",,"雷电壶","雷壺","Lightning Pot","icons/icon_00028.png"
321,29,0,"GoodsName",,"古龙雷电壶","古竜の雷壺","Ancient Dragonbolt Pot","icons/icon_00029.png"
330,30,0,"GoodsName",,"粪便壶","糞壺","Fetid Pot","icons/icon_00030.png"
340,31,0,"GoodsName",,"苍蝇壶","蠅壺","Swarm Pot","icons/icon_00031.png"
350,32,0,"GoodsName",,"圣水壶","聖水壺","Holy Water Pot","icons/icon_00032.png"
351,604,0,"GoodsName",,"圣律壶","聖律壺","Sacred Order Pot","icons/icon_00604.png"
360,560,0,"GoodsName",,"结冰壶","氷結壺","Freezing Pot","icons/icon_00560.png"
370,561,0,"GoodsName",,"毒壶","毒壺","Poison Pot","icons/icon_00561.png"
380,565,0,"GoodsName",,"油壶","油壺","Oil Pot","icons/icon_00565.png"
390,86,0,"GoodsName",,"诱敌壶","誘い壺","Alluring Pot","icons/icon_00086.png"
391,87,0,"GoodsName",,"引兽壶","獣誘いの壺","Beastlure Pot","icons/icon_00087.png"
400,34,0,"GoodsName",,"附绳火焰壶","紐付き火炎壺","Roped Fire Pot","icons/icon_00034.png"
420,36,0,"GoodsName",,"附绳雷电壶","紐付き雷壺","Roped Lightning Pot","icons/icon_00036.png"
430,37,0,"GoodsName",,"附绳粪便壶","紐付き糞壺","Roped Fetid Pot","icons/icon_00037.png"
440,566,0,"GoodsName",,"附绳毒壶","紐付き毒壺","Roped Poison Pot","icons/icon_00566.png"
450,567,0,"GoodsName",,"附绳油壶","紐付き油壺","Roped Oil Pot","icons/icon_00567.png"
460,707,0,"GoodsName",,"附绳魔力壶","紐付き魔力壺","Roped Magic Pot","icons/icon_00707.png"
470,615,0,"GoodsName",,"附绳苍蝇壶","紐付き蠅壺","Roped Fly Pot","icons/icon_00615.png"
480,0,0,"GoodsName",,"[ERROR]附绳结冰壶","[ERROR]紐付き氷結壺","[ERROR]Roped Freezing Pot","icons/icon_00000.png"
490,617,0,"GoodsName",,"附绳火山壶","紐付き火山壺","Roped Volcano Pot","icons/icon_00617.png"
510,618,0,"GoodsName",,"附绳圣水壶","紐付き聖水壺","Roped Holy Water Pot","icons/icon_00618.png"
600,585,0,"GoodsName",,"火山壶","火山壺","Volcano Pot","icons/icon_00585.png"
610,586,0,"GoodsName",,"白金壶","しろがね壺","Albinauric Pot","icons/icon_00586.png"
630,573,0,"GoodsName",,"咒血壶","呪血壺","Cursed-Blood Pot","icons/icon_00573.png"
640,213,0,"GoodsName",,"催眠壶","眠り壺","Sleep Pot","icons/icon_00213.png"
650,196,0,"GoodsName",,"怨魂壶","怨霊壺","Rancor Pot","icons/icon_00196.png"
660,197,0,"GoodsName",,"魔力壶","魔力壺","Magic Pot","icons/icon_00197.png"
661,559,0,"GoodsName",,"学院魔力壶","学院の魔力壺","Academy Magic Pot","icons/icon_00559.png"
670,611,0,"GoodsName",,"腐败壶","腐敗壺","Rot Pot","icons/icon_00611.png"
810,595,0,"GoodsName",,"罗亚果干","ロア・レーズン","Rowa Raisin","icons/icon_00595.png"
811,607,0,"GoodsName",,"甜酿果干","スイート・レーズン","Sweet Raisin","icons/icon_00607.png"
812,608,0,"GoodsName",,"冰冻果干","フローズン・レーズン","Frozen Raisin","icons/icon_00608.png"
820,638,0,"GoodsName",,"煮熟螃蟹","ゆでカニ","Boiled Crab","icons/icon_00638.png"
830,639,0,"GoodsName",,"煮熟虾子","ゆでエビ","Boiled Prawn","icons/icon_00639.png"
900,43,0,"GoodsName",,"中毒苔药","毒の苔薬","Neutralizing Boluses","icons/icon_00043.png"
910,44,0,"GoodsName",,"出血苔药","出血の苔薬","Stanching Boluses","icons/icon_00044.png"
920,45,0,"GoodsName",,"冻伤苔药","冷気の苔薬","Thawfrost Boluses","icons/icon_00045.png"
930,46,0,"GoodsName",,"催眠苔药","睡眠の苔薬","Stimulating Boluses","icons/icon_00046.png"
940,47,0,"GoodsName",,"腐败苔药","腐敗の苔薬","Preserving Boluses","icons/icon_00047.png"
950,950,0,"GoodsName",,"死亡苔药","死の苔薬","Rejuvenating Boluses","icons/icon_00950.png"
960,49,0,"GoodsName",,"发狂苔药","発狂の苔薬","Clarifying Boluses","icons/icon_00049.png"
1000,15,0,"GoodsName",,"红露滴圣杯瓶","緋雫の聖杯瓶","Flask of Crimson Tears","icons/icon_00015.png"
1001,16,0,"GoodsName",,"红露滴圣杯瓶","緋雫の聖杯瓶","Flask of Crimson Tears","icons/icon_00016.png"
1002,15,0,"GoodsName",,"红露滴圣杯瓶＋１","緋雫の聖杯瓶＋１","Flask of Crimson Tears +1","icons/icon_00015.png"
1003,16,0,"GoodsName",,"红露滴圣杯瓶＋１","緋雫の聖杯瓶＋１","Flask of Crimson Tears +1","icons/icon_00016.png"
1004,15,0,"GoodsName",,"红露滴圣杯瓶＋２","緋雫の聖杯瓶＋２","Flask of Crimson Tears +2","icons/icon_00015.png"
1005,16,0,"GoodsName",,"红露滴圣杯瓶＋２","緋雫の聖杯瓶＋２","Flask of Crimson Tears +2","icons/icon_00016.png"
1006,15,0,"GoodsName",,"红露滴圣杯瓶＋３","緋雫の聖杯瓶＋３","Flask of Crimson Tears +3","icons/icon_00015.png"
1007,16,0,"GoodsName",,"红露滴圣杯瓶＋３","緋雫の聖杯瓶＋３","Flask of Crimson Tears +3","icons/icon_00016.png"
1008,15,0,"GoodsName",,"红露滴圣杯瓶＋４","緋雫の聖杯瓶＋４","Flask of Crimson Tears +4","icons/icon_00015.png"
1009,16,0,"GoodsName",,"红露滴圣杯瓶＋４","緋雫の聖杯瓶＋４","Flask of Crimson Tears +4","icons/icon_00016.png"
1010,15,0,"GoodsName",,"红露滴圣杯瓶＋５","緋雫の聖杯瓶＋５","Flask of Crimson Tears +5","icons/icon_00015.png"
1011,16,0,"GoodsName",,"红露滴圣杯瓶＋５","緋雫の聖杯瓶＋５","Flask of Crimson Tears +5","icons/icon_00016.png"
1012,15,0,"GoodsName",,"红露滴圣杯瓶＋６","緋雫の聖杯瓶＋６","Flask of Crimson Tears +6","icons/icon_00015.png"
1013,16,0,"GoodsName",,"红露滴圣杯瓶＋６","緋雫の聖杯瓶＋６","Flask of Crimson Tears +6","icons/icon_00016.png"
1014,15,0,"GoodsName",,"红露滴圣杯瓶＋７","緋雫の聖杯瓶＋７","Flask of Crimson Tears +7","icons/icon_00015.png"
1015,16,0,"GoodsName",,"红露滴圣杯瓶＋７","緋雫の聖杯瓶＋７","Flask of Crimson Tears +7","icons/icon_00016.png"
1016,15,0,"GoodsName",,"红露滴圣杯瓶＋８","緋雫の聖杯瓶＋８","Flask of Crimson Tears +8","icons/icon_00015.png"
1017,16,0,"GoodsName",,"红露滴圣杯瓶＋８","緋雫の聖杯瓶＋８","Flask of Crimson Tears +8","icons/icon_00016.png"
1018,15,0,"GoodsName",,"红露滴圣杯瓶＋９","緋雫の聖杯瓶＋９","Flask of Crimson Tears +9","icons/icon_00015.png"
1019,16,0,"GoodsName",,"红露滴圣杯瓶＋９","緋雫の聖杯瓶＋９","Flask of Crimson Tears +9","icons/icon_00016.png"
1020,15,0,"GoodsName",,"红露滴圣杯瓶＋１０","緋雫の聖杯瓶＋１０","Flask of Crimson Tears +10","icons/icon_00015.png"
1021,16,0,"GoodsName",,"红露滴圣杯瓶＋１０","緋雫の聖杯瓶＋１０","Flask of Crimson Tears +10","icons/icon_00016.png"
1022,15,0,"GoodsName",,"红露滴圣杯瓶＋１１","緋雫の聖杯瓶＋１１","Flask of Crimson Tears +11","icons/icon_00015.png"
1023,16,0,"GoodsName",,"红露滴圣杯瓶＋１１","緋雫の聖杯瓶＋１１","Flask of Crimson Tears +11","icons/icon_00016.png"
1024,15,0,"GoodsName",,"红露滴圣杯瓶＋１２","緋雫の聖杯瓶＋１２","Flask of Crimson Tears +12","icons/icon_00015.png"
1025,16,0,"GoodsName",,"红露滴圣杯瓶＋１２","緋雫の聖杯瓶＋１２","Flask of Crimson Tears +12","icons/icon_00016.png"
1050,19,0,"GoodsName",,"蓝露滴圣杯瓶","青雫の聖杯瓶","Flask of Cerulean Tears","icons/icon_00019.png"
1051,20,0,"GoodsName",,"蓝露滴圣杯瓶","青雫の聖杯瓶","Flask of Cerulean Tears","icons/icon_00020.png"
1052,19,0,"GoodsName",,"蓝露滴圣杯瓶＋１","青雫の聖杯瓶＋１","Flask of Cerulean Tears +1","icons/icon_00019.png"
1053,20,0,"GoodsName",,"蓝露滴圣杯瓶＋１","青雫の聖杯瓶＋１","Flask of Cerulean Tears +1","icons/icon_00020.png"
1054,19,0,"GoodsName",,"蓝露滴圣杯瓶＋２","青雫の聖杯瓶＋２","Flask of Cerulean Tears +2","icons/icon_00019.png"
1055,20,0,"GoodsName",,"蓝露滴圣杯瓶＋２","青雫の聖杯瓶＋２","Flask of Cerulean Tears +2","icons/icon_00020.png"
1056,19,0,"GoodsName",,"蓝露滴圣杯瓶＋３","青雫の聖杯瓶＋３","Flask of Cerulean Tears +3","icons/icon_00019.png"
1057,20,0,"GoodsName",,"蓝露滴圣杯瓶＋３","青雫の聖杯瓶＋３","Flask of Cerulean Tears +3","icons/icon_00020.png"
1058,19,0,"GoodsName",,"蓝露滴圣杯瓶＋４","青雫の聖杯瓶＋４","Flask of Cerulean Tears +4","icons/icon_00019.png"
1059,20,0,"GoodsName",,"蓝露滴圣杯瓶＋４","青雫の聖杯瓶＋４","Flask of Cerulean Tears +4","icons/icon_00020.png"
1060,19,0,"GoodsName",,"蓝露滴圣杯瓶＋５","青雫の聖杯瓶＋５","Flask of Cerulean Tears +5","icons/icon_00019.png"
1061,20,0,"GoodsName",,"蓝露滴圣杯瓶＋５","青雫の聖杯瓶＋５","Flask of Cerulean Tears +5","icons/icon_00020.png"
1062,19,0,"GoodsName",,"蓝露滴圣杯瓶＋６","青雫の聖杯瓶＋６","Flask of Cerulean Tears +6","icons/icon_00019.png"
1063,20,0,"GoodsName",,"蓝露滴圣杯瓶＋６","青雫の聖杯瓶＋６","Flask of Cerulean Tears +6","icons/icon_00020.png"
1064,19,0,"GoodsName",,"蓝露滴圣杯瓶＋７","青雫の聖杯瓶＋７","Flask of Cerulean Tears +7","icons/icon_00019.png"
1065,20,0,"GoodsName",,"蓝露滴圣杯瓶＋７","青雫の聖杯瓶＋７","Flask of Cerulean Tears +7","icons/icon_00020.png"
1066,19,0,"GoodsName",,"蓝露滴圣杯瓶＋８","青雫の聖杯瓶＋８","Flask of Cerulean Tears +8","icons/icon_00019.png"
1067,20,0,"GoodsName",,"蓝露滴圣杯瓶＋８","青雫の聖杯瓶＋８","Flask of Cerulean Tears +8","icons/icon_00020.png"
1068,19,0,"GoodsName",,"蓝露滴圣杯瓶＋９","青雫の聖杯瓶＋９","Flask of Cerulean Tears +9","icons/icon_00019.png"
1069,20,0,"GoodsName",,"蓝露滴圣杯瓶＋９","青雫の聖杯瓶＋９","Flask of Cerulean Tears +9","icons/icon_00020.png"
1070,19,0,"GoodsName",,"蓝露滴圣杯瓶＋１０","青雫の聖杯瓶＋１０","Flask of Cerulean Tears +10","icons/icon_00019.png"
1071,20,0,"GoodsName",,"蓝露滴圣杯瓶＋１０","青雫の聖杯瓶＋１０","Flask of Cerulean Tears +10","icons/icon_00020.png"
1072,19,0,"GoodsName",,"蓝露滴圣杯瓶＋１１","青雫の聖杯瓶＋１１","Flask of Cerulean Tears +11","icons/icon_00019.png"
1073,20,0,"GoodsName",,"蓝露滴圣杯瓶＋１１","青雫の聖杯瓶＋１１","Flask of Cerulean Tears +11","icons/icon_00020.png"
1074,19,0,"GoodsName",,"蓝露滴圣杯瓶＋１２","青雫の聖杯瓶＋１２","Flask of Cerulean Tears +12","icons/icon_00019.png"
1075,20,0,"GoodsName",,"蓝露滴圣杯瓶＋１２","青雫の聖杯瓶＋１２","Flask of Cerulean Tears +12","icons/icon_00020.png"
1100,50,0,"GoodsName",,"腌制龟颈肉","亀首漬け","Pickled Turtle Neck","icons/icon_00050.png"
1110,52,0,"GoodsName",,"免疫肉干","免疫の干し肉","Immunizing Cured Meat","icons/icon_00052.png"
1120,53,0,"GoodsName",,"健壮肉干","頑健の干し肉","Invigorating Cured Meat","icons/icon_00053.png"
1130,54,0,"GoodsName",,"理智肉干","正気の干し肉","Clarifying Cured Meat","icons/icon_00054.png"
1140,55,0,"GoodsName",,"斑斓肉干","斑色の干し肉","Dappled Cured Meat","icons/icon_00055.png"
1150,56,0,"GoodsName",,"抗魔肝脏干","抗魔の干し肝","Spellproof Dried Liver","icons/icon_00056.png"
1160,57,0,"GoodsName",,"抗火肝脏干","抗炎の干し肝","Fireproof Dried Liver","icons/icon_00057.png"
1170,58,0,"GoodsName",,"抗雷肝脏干","抗雷の干し肝","Lightningproof Dried Liver","icons/icon_00058.png"
1180,59,0,"GoodsName",,"抗圣肝脏干","抗聖の干し肝","Holyproof Dried Liver","icons/icon_00059.png"
1190,60,0,"GoodsName",,"腌制白银鸟爪","鳥脚の白銀漬け","Silver-Pickled Fowl Foot","icons/icon_00060.png"
1200,62,0,"GoodsName",,"腌制黄金鸟爪","鳥脚の黄金漬け","Gold-Pickled Fowl Foot","icons/icon_00062.png"
1210,63,0,"GoodsName",,"勇者肉块","勇者の肉塊","Exalted Flesh","icons/icon_00063.png"
1220,0,0,"GoodsName",,"[ERROR]抗死肉干","[ERROR]抗死の干し肉","[ERROR]Deathsbane Jerky","icons/icon_00000.png"
1235,564,0,"GoodsName",,"生肉丸","生肉団子","Raw Meat Dumpling","icons/icon_00564.png"
1240,3052,1,"GoodsName",,"夏玻利利葡萄","シャブリリのブドウ","Shabriri Grape","icons/icon_03052.png"
1290,3282,0,"GoodsName",,"星光碎片","星光の欠片","Starlight Shards","icons/icon_03282.png"
1310,568,0,"GoodsName",,"免疫白肉干","免疫の干し白肉","Immunizing White Cured Meat","icons/icon_00568.png"
1320,569,0,"GoodsName",,"健壮白肉干","頑健の干し白肉","Invigorating White Cured Meat","icons/icon_00569.png"
1330,570,0,"GoodsName",,"理智白肉干","正気の干し白肉","Clarifying White Cured Meat","icons/icon_00570.png"
1340,571,0,"GoodsName",,"斑斓白肉干","斑色の干し白肉","Dappled White Cured Meat","icons/icon_00571.png"
1350,0,0,"GoodsName",,"[ERROR]抗死白肉干","[ERROR]抗死の干し白肉","[ERROR]Deathsbane White Jerky","icons/icon_00000.png"
1400,64,0,"GoodsName",,"火油脂","火脂","Fire Grease","icons/icon_00064.png"
1410,65,0,"GoodsName",,"雷油脂","雷脂","Lightning Grease","icons/icon_00065.png"
1420,66,0,"GoodsName",,"魔力油脂","魔力脂","Magic Grease","icons/icon_00066.png"
1430,605,0,"GoodsName",,"圣油脂","聖脂","Holy Grease","icons/icon_00605.png"
1440,68,0,"GoodsName",,"出血油脂","血脂","Blood Grease","icons/icon_00068.png"
1450,69,0,"GoodsName",,"催眠油脂","眠り脂","Soporific Grease","icons/icon_00069.png"
1460,70,0,"GoodsName",,"中毒油脂","毒脂","Poison Grease","icons/icon_00070.png"
1470,71,0,"GoodsName",,"结冰油脂","氷結脂","Freezing Grease","icons/icon_00071.png"
1480,621,0,"GoodsName",,"伤龙油脂","竜傷脂","Dragonwound Grease","icons/icon_00621.png"
1490,612,0,"GoodsName",,"腐败油脂","腐敗脂","Rot Grease","icons/icon_00612.png"
1500,72,0,"GoodsName",,"附绳火油脂","紐付き火脂","Drawstring Fire Grease","icons/icon_00072.png"
1510,73,0,"GoodsName",,"附绳雷油脂","紐付き雷脂","Drawstring Lightning Grease","icons/icon_00073.png"
1520,74,0,"GoodsName",,"附绳魔力油脂","紐付き魔力脂","Drawstring Magic Grease","icons/icon_00074.png"
1530,614,0,"GoodsName",,"附绳圣油脂","紐付き聖脂","Drawstring Holy Grease","icons/icon_00614.png"
1540,76,0,"GoodsName",,"附绳出血油脂","紐付き血脂","Drawstring Blood Grease","icons/icon_00076.png"
1550,77,0,"GoodsName",,"附绳催眠油脂","紐付き眠り脂","Drawstring Soporific Grease","icons/icon_00077.png"
1560,78,0,"GoodsName",,"附绳中毒油脂","紐付き毒脂","Drawstring Poison Grease","icons/icon_00078.png"
1570,79,0,"GoodsName",,"[ERROR]附绳结冰油脂","[ERROR]紐付き氷結脂","[ERROR]Drawstring Freezing Grease","icons/icon_00079.png"
1590,613,0,"GoodsName",,"附绳腐败油脂","紐付き腐敗脂","Drawstring Rot Grease","icons/icon_00613.png"
1690,590,0,"GoodsName",,"坚盾油脂","盾脂","Shield Grease","icons/icon_00590.png"
1700,80,0,"GoodsName",,"投掷匕首","スローイングダガー","Throwing Dagger","icons/icon_00080.png"
1710,82,0,"GoodsName",,"兽骨飞刀","骨の投げ矢","Bone Dart","icons/icon_00082.png"
1720,83,0,"GoodsName",,"兽骨毒飞刀","骨の毒投げ矢","Poisonbone Dart","icons/icon_00083.png"
1730,84,0,"GoodsName",,"廓尔喀弯刀","ククリ","Kukri","icons/icon_00084.png"
1740,85,0,"GoodsName",,"结晶飞刀","結晶投げ矢","Crystal Dart","icons/icon_00085.png"
1750,622,0,"GoodsName",,"扇形暗器","扇投暗器","Fan Daggers","icons/icon_00622.png"
1760,523,0,"GoodsName",,"遗迹石","遺跡石","Ruin Fragment","icons/icon_00523.png"
1830,702,0,"GoodsName",,"爆炸石","爆発石","Explosive Stone","icons/icon_00702.png"
1831,703,0,"GoodsName",,"爆炸石块","爆発石の塊","Explosive Stone Clump","icons/icon_00703.png"
